Genus,species,,type,Synonym,Ensembl,JGI,FungiDB,Other,NCBI,NCBI Tax ID
Mycena,rosella,,,,,JGI,,,,1033263
Mycena,sp.,,,,,JGI,,,,41247
Mycosphaerella,eumusae,,,,Ensembl,,,,NCBI,321146
Mycosphaerella,graminicola,,,,,JGI,,,,1047171
Mycotypha,africana,,,,,JGI,,,,64632
Myriangium,duriaei,,CBS 260.36,,,JGI,,,,1168546
Myriococcum,thermophilum,,,Crassicarpon hotsonii,,,,fungalgenomics.ca,,455373
Myrothecium,inundatum,,,,,JGI,,,,110576
Mytilinidion,resinicola,,CBS 304.34,,,JGI,,,,574789
Nadsonia,fulvescens,var. elongata,DSM 6958,,Ensembl,JGI,,,NCBI,857566
Naematelia,encephala,,,,,,,,NCBI,71784
Naiadella,fluitans,,ATCC 64713,,,JGI,,,,1397326
Nakaseomyces,bacillisporus,,CBS 7720,,,JGI,,,,1279116
Nakaseomyces,delphensis,,CBS 2170,,,JGI,,,,1279113
Nannizzia,gypsea,,CBS 118893,Microsporum gypseum,Ensembl,,,,NCBI,535722
Naohidea,sebacea,,CBS 8477,,,JGI,,,,1397327
Naumovozyma,castellii,,CBS 4309,,Ensembl,,,,NCBI,1064592
Naumovozyma,dairenensis,,CBS 421,,Ensembl,,,,NCBI,1071378
Nectria,haematococca,,mpVI 77-13-4,,,JGI,,,NCBI,140110
Nematocida,displodere,,,,Ensembl,,,,NCBI,1805483
Nematocida,parisii,,ERTm1,,Ensembl,JGI,,,NCBI,881290
Nematocida,parisii,,ERTm3,,Ensembl,,,,NCBI,935791
Nematocida,sp.,,1 ERTm2,,Ensembl,,,,NCBI,944018
Nematocida,sp.,,1 ERTm6,,Ensembl,,,,NCBI,1138374
Nematocida,sp.,,ERTm5,,Ensembl,,,,NCBI,1805481
Neocallimastix,californiae,,G1,,,JGI,,,NCBI,1754190
Neofusicoccum,parvum,,UCRNP2,,Ensembl,JGI,,,NCBI,1287680
Neolecta,irregularis,,DAH-3,,Ensembl,JGI,,,NCBI,1198029
Neolentinus,lepideus,,HHB14362 ss-1,,Ensembl,JGI,,,NCBI,1314782
Neonectria,ditissima,,,,Ensembl,JGI,,,NCBI,78410
Neosartorya,fischeri,,NRRL 181,,Ensembl,JGI,,,,331117
Neurospora,crassa,,OR74A,,Ensembl,JGI,FungiDB,,NCBI,367110
Neurospora,crassa,,,,,JGI,,,NCBI,5141
Neurospora,discreta,,FGSC 8579,,,JGI,FungiDB,,,510953
Neurospora,tetrasperma,,FGSC 2508,,Ensembl,JGI,FungiDB,,,510951
Neurospora,tetrasperma,,FGSC 2509,,Ensembl,,,,NCBI,510952
Niesslia,exilis,,,,,JGI,,,,267680
Nosema,apis,,BRL 01,,Ensembl,,,,NCBI,1037528
Nosema,bombycis,,CQ1,,Ensembl,,,,NCBI,578461
Nosema,ceranae,,BRL01,,Ensembl,JGI,,,NCBI,578460
Nosema,ceranae,,,,Ensembl,,,,NCBI,40302
Obba,rivulosa,,,,,JGI,,,NCBI,1052685
Oculimacula,yallundae,,,,,,,fungalgenomics.ca,,86028
Ogataea,parapolymorpha,,DL-1,,Ensembl,JGI,,,NCBI,871575
Ogataea,polymorpha,,NCYC 495 leu1.1,,Ensembl,JGI,,,NCBI,460523
Oidiodendron,maius,,Zn,,Ensembl,JGI,,,NCBI,913774
Omphalotus,olearius,,,,,JGI,,,,72120
Onnia,scaura,,,,,JGI,,,,1496296
Ophiobolus,disseminans,,,,,JGI,,,,1469910
Ophiocordyceps,australis,,,,,,,,NCBI,1399860
Ophiocordyceps,camponoti-rufipedis,,,,,,,,NCBI,2004952
Ophiocordyceps,sinensis,,CO18,,Ensembl,,,,NCBI,911162
Ophiocordyceps,unilateralis,,,,Ensembl,,,,NCBI,268505
Ophiostoma,novo-ulmi,subsp. novo-ulmi,H327,,,JGI,,,,1224258
Ophiostoma,piceae,,UAMH 11346,,Ensembl,JGI,,,NCBI,1262450
Ophiostoma,piliferum,,,,,JGI,,,,38032
Ordospora,colligata,,OC4,,Ensembl,,,,NCBI,1354746
Orpinomyces,sp.,,,,,JGI,,,,37163
Oudemansiella,mucida,,,,,JGI,,,,139077
Pachysolen,tannophilus,,NRRL Y-2460,,Ensembl,JGI,,,NCBI,669874
Panaeolus,papilionaceus,,,,,JGI,,,,330517
Panellus,stipticus,,,,,JGI,,,,5636
Panellus,stipticus,,,,,JGI,,,,5636
Panus,rudis,,PR-1116 ss-1,,,JGI,,,,1314784
Paracoccidioides,brasiliensis,,Pb03,,Ensembl,JGI,FungiDB,,NCBI,482561
Paracoccidioides,brasiliensis,,Pb18,,Ensembl,JGI,FungiDB,,NCBI,502780
Paracoccidioides,brasiliensis,,,,Ensembl,,,,,121759
Paracoccidioides,brasiliensis,,,,,,,,NCBI,121759
Paracoccidioides,lutzii,,Pb01,,Ensembl,,FungiDB,,NCBI,502779
Paraconiothyrium,sporulosum,,,,,JGI,,,NCBI,1460663
Paraphaeosphaeria,sporulosa,,,,Ensembl,,,,NCBI,1460663
Parasitella,parasitica,,,,Ensembl,JGI,,,NCBI,35722
Parastagonospora,nodorum,,SN15,Phaeosphaeria nodorum SN15,Ensembl,JGI,,,NCBI,321614
Patellaria,atrata,,,,,JGI,,,,703506
Paxillus,adelphus,,,,,JGI,,,,1842050
Paxillus,ammoniavirescens,,,,,JGI,,,,1132860
Paxillus,involutus,,ATCC 200175,,Ensembl,JGI,,,NCBI,664439
Paxillus,rubicundulus,,Ve08.2h10,,Ensembl,,,,NCBI,930991
Penicilliopsis,zonata,,CBS 506.65,,Ensembl,,,,NCBI,1073090
Penicillium,antarcticum,,,,Ensembl,JGI,,,NCBI,416450
Penicillium,arizonense,,,,Ensembl,,,,NCBI,1835702
Penicillium,bilaiae,,ATCC 20851,,,JGI,,,,1314792
Penicillium,brasilianum,,,,Ensembl,,,,NCBI,104259
Penicillium,brevicompactum,,AgRF18,,,JGI,,,,1392249
Penicillium,brevicompactum,,,,,JGI,,,,5074
Penicillium,camemberti,,FM 013,,Ensembl,,,,NCBI,1429867
Penicillium,canescens,,ATCC 10419,,,JGI,,,,1314794
Penicillium,chrysogenum,,Wisconsin 54-1255,,,JGI,,,,500485
Penicillium,chrysogenum,,,,Ensembl,JGI,,,NCBI,5076
Penicillium,coprophilum,,,,Ensembl,JGI,,,NCBI,36646
Penicillium,decumbens,,,,Ensembl,JGI,,,NCBI,69771
Penicillium,digitatum,,Pd1,,Ensembl,JGI,,,NCBI,1170230
Penicillium,digitatum,,PHI26,,Ensembl,JGI,,,NCBI,1170229
Penicillium,expansum,,ATCC 24692,,Ensembl,JGI,,,NCBI,27334
Penicillium,fellutanum,,ATCC 48694,,,JGI,,,,1314795
Penicillium,flavigenum,,,,Ensembl,JGI,,,NCBI,254877
Penicillium,freii,,,,Ensembl,,,,NCBI,48697
Penicillium,glabrum,,DAOM 239074,,,JGI,,,,1314793
Penicillium,griseofulvum,,,,Ensembl,JGI,,,NCBI,5078
Penicillium,italicum,,,,Ensembl,JGI,,,NCBI,40296
Penicillium,janthinellum,,ATCC 10455,,,JGI,,,,1397297
Penicillium,lanosocoeruleum,,ATCC 48919,,,JGI,,,,1346256
Penicillium,nalgiovense,,FM193,,Ensembl,JGI,,,NCBI,1439352
Penicillium,nordicum,,,,Ensembl,,,,NCBI,229535
Penicillium,occitanis,,,,,,,,NCBI,290292
Penicillium,oxalicum,,114-2,,Ensembl,JGI,,,NCBI,933388
Penicillium,polonicum,,,,Ensembl,JGI,,,NCBI,60169
Penicillium,raistrickii,,ATCC 10490,,,JGI,,,,1392252
Penicillium,roqueforti,,FM164,,Ensembl,,,,NCBI,1365484
Penicillium,rubens,,Wisconsin 54-1255,,Ensembl,,FungiDB,,NCBI,500485
Penicillium,solitum,,,,Ensembl,JGI,,,NCBI,60172
Penicillium,steckii,,,,Ensembl,JGI,,,NCBI,303698
Penicillium,subrubescens,,,,Ensembl,JGI,,,NCBI,1316194
Penicillium,thymicola,,,,,JGI,,,,293382
Penicillium,vulpinum,,,,Ensembl,JGI,,,NCBI,29845
Peniophora,sp.,,CONT,,Ensembl,,,,NCBI,1314672
Peniophora,sp.,,CONTA,,,JGI,,,,1897082
Peniophora,sp.,,,,,JGI,,,,1756134
Periconia,macrospinosa,,,,,JGI,,,,97972
Pestalotiopsis,fici,,W106-1,,Ensembl,,,,NCBI,1229662
Pezoloma,ericae,,,,,,,,NCBI,1745343
Phaeoacremonium,minimum,,UCRPA7,,Ensembl,JGI,,,NCBI,1286976
Phaeoacremonium,sp.,,,,,JGI,,,,65412
Phaeomoniella,chlamydospora,,,,Ensembl,JGI,,,NCBI,158046
Phaeosphaeriaceae,sp.,,,,,JGI,,,,5020
Phanerochaete,carnosa,,HHB-10118-sp,,Ensembl,JGI,,,NCBI,650164
Phanerochaete,chrysosporium,,RP-78,,,JGI,FungiDB,,,273507
Phascolomyces,articulosus,,,,,JGI,,,,60185
Phellinidium,ferrugineofuscum,,,Phellinus ferrugineofuscus,,JGI,,,NCBI,167367
Phialocephala,scopiformis,,,,Ensembl,JGI,,,NCBI,149040
Phialocephala,subalpina,,,,Ensembl,,,,NCBI,576137
Phialophora,americana,,,Capronia semiimmersa,Ensembl,JGI,,,NCBI,5601
Phialophora,attae,,CBS 131958,,Ensembl,JGI,,,NCBI,1664694
Phlebia,brevispora,,HHB-7030 SS6,,,JGI,,,,747484
Phlebia,centrifuga,,,,Ensembl,JGI,,,NCBI,98765
Phlebiopsis,gigantea,,11061_1 CR5-6,,Ensembl,JGI,,,NCBI,745531
Pholiota,alnicola,,,,,JGI,,,,109635
Pholiota,conissans,,,,,JGI,,,,109636
Phoma,tracheiphila,,IPT5,,,JGI,,,,1408161
Phycomyces,blakesleeanus,,NRRL 1555 (-),,Ensembl,JGI,FungiDB,,NCBI,763407
Phyllosticta,capitalensis,,CBS 128856,,,JGI,,,,121624
Phyllosticta,citriasiana,,,,,JGI,,,,595635
Phyllosticta,citribraziliensis,,CBS 100098,,,JGI,,,,989973
Phyllosticta,citricarpa,,CBS 127454,,,JGI,,,,55181
Phyllosticta,citrichinaensis,,,,,JGI,,,,1130410
Phyllosticta,sp.,,CPC 27169,,,JGI,,,,1907483
Phyllosticta,sp.,,CPC 27913,,,JGI,,,,1882840
Pichia,kudriavzevii,,,,Ensembl,,,,NCBI,4909
Pichia,membranifaciens,,NRRL Y-2026,,Ensembl,,,,NCBI,763406
Pichia,membranifaciens,,,,Ensembl,JGI,,,NCBI,4926
Pichia,pastoris,,,Komagataella pastoris,,JGI,,,,4922
Pichia,sorbitophila,,,Millerozyma farinosa,,,,genolevures,,4920
Pichia,stipitis,,,,,JGI,,,,4924
Piedraia,hortae,,,,,JGI,,,,147573
Pilaira,anomala,,,,,JGI,,,,64641
Pilobolus,umbonatus,,,,,JGI,,,,101123
Piloderma,croceum,,F 1598,,Ensembl,JGI,,,NCBI,765440
Piriformospora,indica,,DSM 11827,,,JGI,,,,1109443
Piromyces,finnis,,,,,JGI,,,NCBI,1754191
Piromyces,sp.,,E2,,,JGI,,,NCBI,73868
Pisolithus,microcarpus,,441,,Ensembl,JGI,,,NCBI,765257
Pisolithus,tinctorius,,Marx 270,,Ensembl,JGI,,,NCBI,870435
Plectania,melastoma,,,,,JGI,,,,1280572
Plectosphaerella,cucumerina,,,,,JGI,,,,40658
Pleomassaria,siparia,,,,,JGI,,,,100044
Pleurotus,eryngii,,,,,JGI,,,,5323
Pleurotus,ostreatus,,PC15,,Ensembl,JGI,,,NCBI,1137138
Pleurotus,ostreatus,,PC9,,,JGI,,,,1137139
Plicaturopsis,crispa,,FD-325 SS-3,,Ensembl,JGI,,,NCBI,944288
Pluteus,cervinus,,,,,JGI,,,,181527
Pneumocystis,carinii,,B80,,Ensembl,,,,NCBI,1408658
Pneumocystis,jirovecii,,RU7,,Ensembl,JGI,,,NCBI,1408657
Pneumocystis,jirovecii,,SE8,,,,FungiDB,,NCBI,1209962
Pneumocystis,murina,,B123,,Ensembl,,,,NCBI,1069680
Pochonia,chlamydosporia,,170,,Ensembl,JGI,,,NCBI,1380566
Podospora,anserina,,S mat+,,Ensembl,JGI,,,NCBI,515849
Podospora,curvicolla,,,,,JGI,,,,48157
Polychaeton,citri,,,,,JGI,,,,705562
Polyplosphaeria,fusca,,,,,JGI,,,,682080
Polyporus,arcularius,,,,,JGI,,,,5639
Polyporus,brumalis,,,,,JGI,,,,139420
Polytolypa,hystricis,,UAMH7299,,,,,,NCBI,1447883
Porodaedalea,chrysoloma,,,,,JGI,,,,74615
Porodaedalea,niemelaei,,,,,JGI,,,,175858
Postia,placenta,,Mad-698-R,,Ensembl,JGI,,,NCBI,561896
Postia,placenta,,MAD-698-R-SB12,,,JGI,,,NCBI,670580
Protomyces,inouyei,,,,,JGI,,,,27332
Protomyces,lactucaedebilis,,,,,JGI,,,NCBI,56484
Pseudocercospora,fijiensis,,CIRAD86,Mycosphaerella fijiensis,Ensembl,JGI,,,NCBI,383855
Pseudocercospora,musae,,,,Ensembl,,,,NCBI,113226
Pseudographis,elatina,,,,,JGI,,,,1695903
Pseudogymnoascus,destructans,,20631-21,,Ensembl,JGI,,,NCBI,658429
Pseudogymnoascus,sp.,,03VT05,,Ensembl,,,,NCBI,1622148
Pseudogymnoascus,sp.,,05NY08,,Ensembl,,,,NCBI,1622149
Pseudogymnoascus,sp.,,23342-1-I1,,Ensembl,,,,NCBI,1524831
Pseudogymnoascus,sp.,,24MN13,,Ensembl,,,,NCBI,1622150
Pseudogymnoascus,sp.,,VKM F-103,,Ensembl,,,,NCBI,1420912
Pseudogymnoascus,sp.,,VKM F-3557,,Ensembl,,,,NCBI,1437433
Pseudogymnoascus,sp.,,VKM F-3775,,Ensembl,,,,NCBI,1420901
Pseudogymnoascus,sp.,,VKM F-3808,,Ensembl,,,,NCBI,1391699
Pseudogymnoascus,sp.,,VKM F-4246,,Ensembl,,,,NCBI,1420902
Pseudogymnoascus,sp.,,VKM F-4281 (FW-2241),,Ensembl,,,,NCBI,1420906
Pseudogymnoascus,sp.,,VKM F-4513 (FW-928),,Ensembl,,,,NCBI,1420907
Pseudogymnoascus,sp.,,VKM F-4514 (FW-929),,Ensembl,,,,NCBI,1420908
Pseudogymnoascus,sp.,,VKM F-4515 (FW-2607),,Ensembl,,,,NCBI,1420909
Pseudogymnoascus,sp.,,VKM F-4516 (FW-969),,Ensembl,,,,NCBI,1420910
Pseudogymnoascus,sp.,,VKM F-4517 (FW-2822),,Ensembl,,,,NCBI,1420911
Pseudogymnoascus,sp.,,VKM F-4518 (FW-2643),,Ensembl,,,,NCBI,1420913
Pseudogymnoascus,sp.,,VKM F-4519 (FW-2642),,Ensembl,,,,NCBI,1420914
Pseudogymnoascus,sp.,,VKM F-4520 (FW-2644),,Ensembl,,,,NCBI,1420915
Pseudogymnoascus,sp.,,WSF 3629,,Ensembl,,,,NCBI,1622147
Pseudogymnoascus,verrucosus,,,,Ensembl,,,,NCBI,342668
Pseudoloma,neurophilia,,,,Ensembl,,,,NCBI,146866
Pseudomassariella,vexata,,,,,JGI,,,NCBI,1141098
Pseudovirgaria,hyperparasitica,,,,,JGI,,,,470096
Pseudozyma,antarctica,,T-34,,,JGI,,,,1151754
Pseudozyma,brasiliensis,,,Kalmanozyma brasiliensis,,,,GenBank,,1392244
Pseudozyma,flocculosa,,,Anthracocystis flocculosa,,,,GenBank,,84751
Pseudozyma,hubeiensis,,SY62,,Ensembl,JGI,,,NCBI,1305764
Psilocybe,cyanescens,,,,,,,,NCBI,93625
Pterula,gracilis,,,,,JGI,,,,1884261
Puccinia,graminis,f. sp. tritici,CRL 75-36-700-3,,,JGI,FungiDB,,NCBI,56615
Puccinia,graminis,,Ug99,,Ensembl,,,,,1040990
Puccinia,graminis,,,,Ensembl,,,,,418459
Puccinia,sorghi,,,,Ensembl,,,,NCBI,27349
Puccinia,striiformis,f. sp. tritici,PST-130,,Ensembl,JGI,,,,875184
Puccinia,striiformis,f. sp. tritici,PST-78,,Ensembl,JGI,,,,1165861
Puccinia,triticina,,1-1 BBBD Race 1,,,JGI,,,NCBI,630390
Puccinia,triticina,,,,Ensembl,,,,,630390
Punctularia,strigosozonata,,HHB-11173 SS5,,Ensembl,JGI,,,NCBI,741275
Purpureocillium,lilacinum,,,,Ensembl,,,,NCBI,33203
Purpureocillium,sp.,,UdeA0106,,,JGI,,,,1323837
Pycnoporus,cinnabarinus,,BRFM137,,,JGI,,,,1445587
Pycnoporus,cinnabarinus,,,,,JGI,,,,5643
Pycnoporus,coccineus,,BRFM310,,,JGI,,,,1353009
Pycnoporus,coccineus,,,,,JGI,,,,158605
Pycnoporus,puniceus,,,,,JGI,,,,571087
Pyrenochaeta,lycopersici,,,,,JGI,,,,285811
Pyrenochaeta,sp.,,DS3sAY3a,,Ensembl,JGI,,,NCBI,765867
Pyrenophora,teres,f. teres,0-1,,Ensembl,JGI,,,NCBI,861557
Pyrenophora,tritici-repentis,,Pt-1C-BFP,,Ensembl,JGI,,,NCBI,426418
Pyronema,omphalodes,,CBS 100304,Pyronema confluens,Ensembl,JGI,,RuhrUni,NCBI,1076935
Rachicladosporium,antarcticum,,,,Ensembl,,,,NCBI,1507870
Radiomyces,spectabilis,,,,,JGI,,,,64574
Ramaria,rubella,,,,,JGI,,,,113071
Ramicandelaber,brevisporus,,CBS 109374,,,JGI,,,,304332
Ramularia,collo-cygni,,,,,,,,NCBI,112498
Rasamsonia,byssochlamydoides,,,,,,,fungalgenomics.ca,,89139
Rasamsonia,emersonii,,CBS 393.64,,Ensembl,,,,NCBI,1408163
Rhinocladiella,mackenziei,,CBS 650.93,,Ensembl,,,,NCBI,1442369
Rhizoclosmatium,globosum,,,,,JGI,,,NCBI,329046
Rhizoctonia,solani,,123E,,Ensembl,,,,NCBI,1423351
Rhizoctonia,solani,,AG-1 IA,,Ensembl,,,,NCBI,983506
Rhizoctonia,solani,,AG-1 IB,,Ensembl,JGI,,,NCBI,1108050
Rhizoctonia,solani,,AG-3 Rhs1AP,,Ensembl,,,,NCBI,1086054
Rhizoctonia,solani,,AG-8 WAC10335,,Ensembl,,,,NCBI,1287689
Rhizoctonia,solani,,,,Ensembl,,,,NCBI,456999
Rhizodiscina,lignyota,,,,,JGI,,,,1504668
Rhizomucor,miehei,,,,,,,Zhengqiang_Jiang,,4839
Rhizomucor,pusillus,,,,,,,fungalgenomics.ca,,4840
Rhizophagus,irregularis,,DAOM 181602=DAOM 197198,,Ensembl,JGI,,,NCBI,747089
Rhizophagus,irregularis,,DAOM 197198w,,Ensembl,,,,NCBI,1432141
Rhizopogon,salebrosus,,TDB-379,,,JGI,,,,632084
Rhizopogon,vesiculosus,,,,Ensembl,JGI,,,NCBI,180088
Rhizopogon,vinicolor,,AM-OR11-026,,Ensembl,JGI,,,NCBI,1314800
Rhizopus,delemar,,RA 99-880,,Ensembl,JGI,FungiDB,,NCBI,246409
Rhizopus,microsporus,var. chinensis,CCTCC M201021,,,JGI,,,,1271458
Rhizopus,microsporus,var. microsporus,,,Ensembl,JGI,,,NCBI,86635
Rhizopus,microsporus,,ATCC 52813,,Ensembl,JGI,,,NCBI,1340429
Rhizoscyphus,ericae,,,,,JGI,,,,1745343
Rhodocollybia,butyracea,,,,,JGI,,,,206335
Rhodotorula,glutinis,,,,,JGI,,,,5535
Rhodotorula,graminis,,WP1,,Ensembl,JGI,,,NCBI,578459
Rhodotorula,minuta,,MCA 4210,,,JGI,,,,1397322
Rhodotorula,mucilaginosa,,,,,JGI,,,,5537
Rhodotorula,sp.,,JG-1b,,Ensembl,JGI,,,NCBI,1305733
Rhodotorula,sp.,,,,,JGI,,,,1853554
Rhodotorula,toruloides,,ATCC 204091,,Ensembl,,,,NCBI,1001064
Rhodotorula,toruloides,,MTCC 457,,Ensembl,,,,,5286
Rhodotorula,toruloides,,NP11,,Ensembl,,,,NCBI,1130832
Rhynchosporium,agropyri,,,,Ensembl,,,,NCBI,914238
Rhynchosporium,commune,,,,Ensembl,,,,NCBI,914237
Rhynchosporium,secalis,,,,Ensembl,,,,NCBI,38038
Rhytidhysteron,rufulum,,,,,JGI,,,,37885
Rickenella,fibula,,,,,JGI,,,,264144
Rickenella,mellea,,,,,JGI,,,,50990
Rigidoporus,microporus,,,,,JGI,,,,219653
Rosellinia,necatrix,,,,,,,,NCBI,77044
Rozella,allomycis,,CSF55,,Ensembl,JGI,,,NCBI,988480
Russula,brevipes,,,,,JGI,,,,98861
Russula,compacta,,,,,JGI,,,,40490
Russula,dissimulans,,,,,JGI,,,,258981
Russula,rugulosa,,,,,JGI,,,,1935383
Russula,vinacea,,,,,JGI,,,,517384
Rutstroemia,firma,,,,,JGI,,,,1490168
Rutstroemia,sp.,,NJR-2017a BBW,,,,,,NCBI,2070414
Rutstroemia,sp.,,NJR-2017a BVV2,,,,,,NCBI,2070413
Rutstroemia,sp.,,NJR-2017a WRK4,,,,,,NCBI,2070412
Saccharata,proteae,,,,,JGI,,,,131308
Saccharomyces,arboricola,,H-6,,Ensembl,,,,NCBI,1160507
Saccharomyces,arboricola,,H-6,,,,,,NCBI,1160507
Saccharomyces,cerevisiae,,AWRI796,,Ensembl,,,,NCBI,4932
Saccharomyces,cerevisiae,,CEN.PK113-7D,,Ensembl,,,,NCBI,4932
Saccharomyces,cerevisiae,,EC1118,,Ensembl,,,,NCBI,4932
Saccharomyces,cerevisiae,,FostersB,,Ensembl,,,,NCBI,764102
Saccharomyces,cerevisiae,,FostersO,,Ensembl,,,,NCBI,764101
Saccharomyces,cerevisiae,,JAY291,,,,,,NCBI,574961
Saccharomyces,cerevisiae,,Kyokai no. 7,,Ensembl,,,,NCBI,721032
Saccharomyces,cerevisiae,,Lalvin QA23,,Ensembl,,,,NCBI,764098
Saccharomyces,cerevisiae,,M3707,,,JGI,,,,1149757
Saccharomyces,cerevisiae,,M3836,,,JGI,,,,1162671
Saccharomyces,cerevisiae,,M3837,,,JGI,,,,1162672
Saccharomyces,cerevisiae,,M3838,,,JGI,,,,1162673
Saccharomyces,cerevisiae,,M3839,,,JGI,,,,1162674
Saccharomyces,cerevisiae,,P283,,Ensembl,,,,NCBI,1177187
Saccharomyces,cerevisiae,,P301,,Ensembl,,,,NCBI,1182968
Saccharomyces,cerevisiae,,R008,,Ensembl,,,,NCBI,1182966
Saccharomyces,cerevisiae,,R103,,Ensembl,,,,NCBI,1182967
Saccharomyces,cerevisiae,,RM11-1a,,Ensembl,,,,NCBI,285006
Saccharomyces,cerevisiae,,S288C,,Ensembl,JGI,FungiDB,,NCBI,559292
Saccharomyces,cerevisiae,,S288C,,,,,,,559292
Saccharomyces,cerevisiae,,Vin13,,Ensembl,,,,NCBI,764099
Saccharomyces,cerevisiae,,VL3,,Ensembl,,,,NCBI,764100
Saccharomyces,cerevisiae,,x Saccharomyces kudriavzevii VIN7,,Ensembl,,,,NCBI,1095631
Saccharomyces,cerevisiae,,YB210,,,JGI,,,,927258
Saccharomyces,cerevisiae,,YJM1078,,Ensembl,,,,NCBI,1296266
Saccharomyces,cerevisiae,,YJM1083,,Ensembl,,,,NCBI,1292971
Saccharomyces,cerevisiae,,YJM1129,,Ensembl,,,,NCBI,1293430
Saccharomyces,cerevisiae,,YJM1133,,Ensembl,,,,NCBI,1294333
Saccharomyces,cerevisiae,,YJM1190,,Ensembl,,,,NCBI,1294334
Saccharomyces,cerevisiae,,YJM1199,,Ensembl,,,,NCBI,1294335
Saccharomyces,cerevisiae,,YJM1202,,Ensembl,,,,NCBI,1294336
Saccharomyces,cerevisiae,,YJM1208,,Ensembl,,,,NCBI,1294337
Saccharomyces,cerevisiae,,YJM1242,,Ensembl,,,,NCBI,1294338
Saccharomyces,cerevisiae,,YJM1244,,Ensembl,,,,NCBI,1294339
Saccharomyces,cerevisiae,,YJM1248,,Ensembl,,,,NCBI,1294340
Saccharomyces,cerevisiae,,YJM1250,,Ensembl,,,,NCBI,1294341
Saccharomyces,cerevisiae,,YJM1252,,Ensembl,,,,NCBI,1294342
Saccharomyces,cerevisiae,,YJM1273,,Ensembl,,,,NCBI,1294343
Saccharomyces,cerevisiae,,YJM1304,,Ensembl,,,,NCBI,1294344
Saccharomyces,cerevisiae,,YJM1307,,Ensembl,,,,NCBI,1294345
Saccharomyces,cerevisiae,,YJM1311,,Ensembl,,,,NCBI,1294346
Saccharomyces,cerevisiae,,YJM1326,,Ensembl,,,,NCBI,1294347
Saccharomyces,cerevisiae,,YJM1332,,Ensembl,,,,NCBI,1294348
Saccharomyces,cerevisiae,,YJM1336,,Ensembl,,,,NCBI,1294349
Saccharomyces,cerevisiae,,YJM1338,,Ensembl,,,,NCBI,1294350
Saccharomyces,cerevisiae,,YJM1341,,Ensembl,,,,NCBI,1294351
Saccharomyces,cerevisiae,,YJM1342,,Ensembl,,,,NCBI,1294352
Saccharomyces,cerevisiae,,YJM1355,,Ensembl,,,,NCBI,1294353
Saccharomyces,cerevisiae,,YJM1356,,Ensembl,,,,NCBI,1294354
Saccharomyces,cerevisiae,,YJM1381,,Ensembl,,,,NCBI,1294355
Saccharomyces,cerevisiae,,YJM1383,,Ensembl,,,,NCBI,1294356
Saccharomyces,cerevisiae,,YJM1385,,Ensembl,,,,NCBI,1294357
Saccharomyces,cerevisiae,,YJM1386,,Ensembl,,,,NCBI,1294358
Saccharomyces,cerevisiae,,YJM1387,,Ensembl,,,,NCBI,1294359
Saccharomyces,cerevisiae,,YJM1388,,Ensembl,,,,NCBI,1294360
Saccharomyces,cerevisiae,,YJM1389,,Ensembl,,,,NCBI,1294361
Saccharomyces,cerevisiae,,YJM1399,,Ensembl,,,,NCBI,1294362
Saccharomyces,cerevisiae,,YJM1400,,Ensembl,,,,NCBI,1294363
Saccharomyces,cerevisiae,,YJM1401,,Ensembl,,,,NCBI,1294364
Saccharomyces,cerevisiae,,YJM1402,,,,,,,
Saccharomyces,cerevisiae,,YJM1402,,Ensembl,,,,NCBI,1294365
Saccharomyces,cerevisiae,,YJM1415,,Ensembl,,,,NCBI,1294366
Saccharomyces,cerevisiae,,YJM1417,,Ensembl,,,,NCBI,1294367
Saccharomyces,cerevisiae,,YJM1418,,Ensembl,,,,NCBI,1294368
Saccharomyces,cerevisiae,,YJM1419,,Ensembl,,,,NCBI,1294369
Saccharomyces,cerevisiae,,YJM1433,,Ensembl,,,,NCBI,1294370
Saccharomyces,cerevisiae,,YJM1434,,Ensembl,,,,NCBI,1294371
Saccharomyces,cerevisiae,,YJM1439,,Ensembl,,,,NCBI,1294372
Saccharomyces,cerevisiae,,YJM1443,,Ensembl,,,,NCBI,1294373
Saccharomyces,cerevisiae,,YJM1444,,Ensembl,,,,NCBI,1294374
Saccharomyces,cerevisiae,,YJM1447,,Ensembl,,,,NCBI,1294375
Saccharomyces,cerevisiae,,YJM1450,,Ensembl,,,,NCBI,1294376
Saccharomyces,cerevisiae,,YJM1460,,Ensembl,,,,NCBI,1294377
Saccharomyces,cerevisiae,,YJM1463,,Ensembl,,,,NCBI,1294378
Saccharomyces,cerevisiae,,YJM1477,,Ensembl,,,,NCBI,1294379
Saccharomyces,cerevisiae,,YJM1478,,Ensembl,,,,NCBI,1294380
Saccharomyces,cerevisiae,,YJM1479,,Ensembl,,,,NCBI,1294381
Saccharomyces,cerevisiae,,YJM1526,,Ensembl,,,,NCBI,1294382
Saccharomyces,cerevisiae,,YJM1527,,Ensembl,,,,NCBI,1294383
Saccharomyces,cerevisiae,,YJM1549,,Ensembl,,,,NCBI,1294384
Saccharomyces,cerevisiae,,YJM1573,,Ensembl,,,,NCBI,1294385
Saccharomyces,cerevisiae,,YJM1574,,Ensembl,,,,NCBI,1294386
Saccharomyces,cerevisiae,,YJM1592,,Ensembl,,,,NCBI,1294387
Saccharomyces,cerevisiae,,YJM1615,,Ensembl,,,,NCBI,1294388
